,date,action,ticker,name,contraticker,contraname,note
11876,2015-07-06,removed,KRFT,Kraft Foods Group Inc,KHC,Kraft Heinz Co,
11877,2015-07-06,added,KHC,Kraft Heinz Co,KRFT,Kraft Foods Group Inc,
11878,2015-07-02,added,WRK,WestRock Co,MWV,MEADWESTVACO Corp,
11879,2015-07-02,removed,MWV,MEADWESTVACO Corp,WRK,WestRock Co,
11880,2015-07-02,added,CPGX,Columbia Pipeline Group Inc,ATI,Allegheny Technologies Inc,
11881,2015-07-02,removed,ATI,Allegheny Technologies Inc,CPGX,Columbia Pipeline Group Inc,
11882,2015-06-30,historical,ZTS,Zoetis Inc,,,
11883,2015-06-30,historical,ZION,Zions Bancorporation National Association,,,
11884,2015-06-30,historical,ZBH,Zimmer Biomet Holdings Inc,,,
11885,2015-06-30,historical,YUM,Yum Brands Inc,,,
11886,2015-06-30,historical,YHOO,Yahoo Inc,,,
11887,2015-06-30,historical,XYL,Xylem Inc,,,
11888,2015-06-30,historical,XRX,Xerox Holdings Corp,,,
11889,2015-06-30,historical,XRAY,DENTSPLY SIRONA Inc,,,
11890,2015-06-30,historical,XOM,Exxon Mobil Corp,,,
11891,2015-06-30,historical,XLNX,Xilinx Inc,,,
11892,2015-06-30,historical,XL1,Xl Group Ltd,,,
11893,2015-06-30,historical,XEL,Xcel Energy Inc,,,
11894,2015-06-30,historical,XEC,Cimarex Energy Co,,,
11895,2015-06-30,historical,WYNN,Wynn Resorts Ltd,,,
11896,2015-06-30,historical,WYND,Wyndham Destinations Inc,,,
11897,2015-06-30,historical,WY,Weyerhaeuser Co,,,
11898,2015-06-30,historical,WU,Western Union CO,,,
11899,2015-06-30,historical,WMT,Walmart Inc,,,
11900,2015-06-30,historical,WMB,Williams Companies Inc,,,
11901,2015-06-30,historical,WM,Waste Management Inc,,,
11902,2015-06-30,historical,WHR,Whirlpool Corp,,,
11903,2015-06-30,historical,WFM,Whole Foods Market Inc,,,
11904,2015-06-30,historical,WFC,Wells Fargo & Company,,,
11905,2015-06-30,historical,WELL,Welltower Inc,,,
11906,2015-06-30,historical,WEC,Wec Energy Group Inc,,,
11907,2015-06-30,historical,WDC,Western Digital Corp,,,
11908,2015-06-30,historical,WBA,Walgreens Boots Alliance Inc,,,
11909,2015-06-30,historical,WAT,Waters Corp,,,
11910,2015-06-30,historical,VZ,Verizon Communications Inc,,,
11911,2015-06-30,historical,VTRS,Viatris Inc,,,
11912,2015-06-30,historical,VTR,Ventas Inc,,,
11913,2015-06-30,historical,VRTX,Vertex Pharmaceuticals Inc,,,
11914,2015-06-30,historical,VRSN,Verisign Inc,,,
11915,2015-06-30,historical,VNO,Vornado Realty Trust,,,
11916,2015-06-30,historical,VMC,Vulcan Materials CO,,,
11917,2015-06-30,historical,VLO,Valero Energy Corp,,,
11918,2015-06-30,historical,VIAC,ViacomCBS Inc,,,
11919,2015-06-30,historical,VIAB,Viacom Inc,,,
11920,2015-06-30,historical,VFC,V F Corp,,,
11921,2015-06-30,historical,VAR,Varian Medical Systems Inc,,,
11922,2015-06-30,historical,VALPQ,Valaris plc,,,
11923,2015-06-30,historical,V,Visa Inc,,,
11924,2015-06-30,historical,USB,Us Bancorp,,,
11925,2015-06-30,historical,URI,United Rentals Inc,,,
11926,2015-06-30,historical,URBN,Urban Outfitters Inc,,,
11927,2015-06-30,historical,UPS,United Parcel Service Inc,,,
11928,2015-06-30,historical,UNP,Union Pacific Corp,,,
11929,2015-06-30,historical,UNM,Unum Group,,,
11930,2015-06-30,historical,UNH,Unitedhealth Group Inc,,,
11931,2015-06-30,historical,UHS,Universal Health Services Inc,,,
11932,2015-06-30,historical,UAA,Under Armour Inc,,,
11933,2015-06-30,historical,TYC,TYCO INTERNATIONAL plc,,,
11934,2015-06-30,historical,TXT,Textron Inc,,,
11935,2015-06-30,historical,TXN,Texas Instruments Inc,,,
11936,2015-06-30,historical,TWX,Time Warner Inc,,,
11937,2015-06-30,historical,TWC,Time Warner Cable Inc,,,
11938,2015-06-30,historical,TT,Trane Technologies plc,,,
11939,2015-06-30,historical,TSS,Total System Services Inc,,,
11940,2015-06-30,historical,TSN,Tyson Foods Inc,,,
11941,2015-06-30,historical,TSCO,Tractor Supply Co,,,
11942,2015-06-30,historical,TRV,Travelers Companies Inc,,,
11943,2015-06-30,historical,TROW,Price T Rowe Group Inc,,,
11944,2015-06-30,historical,TRIP,TripAdvisor Inc,,,
11945,2015-06-30,historical,TPR,Tapestry Inc,,,
11946,2015-06-30,historical,TMO,Thermo Fisher Scientific Inc,,,
11947,2015-06-30,historical,TJX,Tjx Companies Inc,,,
11948,2015-06-30,historical,TIF,Tiffany & Co,,,
11949,2015-06-30,historical,THC,Tenet Healthcare Corp,,,
11950,2015-06-30,historical,TGT,Target Corp,,,
11951,2015-06-30,historical,TGNA,Tegna Inc,,,
11952,2015-06-30,historical,TFCF,Twenty-First Century Fox Inc,,,
11953,2015-06-30,historical,TFC,Truist Financial Corp,,,
11954,2015-06-30,historical,TEL,TE Connectivity Ltd,,,
11955,2015-06-30,removed,TEG,Integrys Holding Inc,JBHT,Hunt J B Transport Services Inc,
11956,2015-06-30,historical,TE,Teco Energy Inc,,,
11957,2015-06-30,historical,TDC,Teradata Corp,,,
11958,2015-06-30,historical,TAP,Molson Coors Beverage Co,,,
11959,2015-06-30,historical,T,At&T Inc,,,
11960,2015-06-30,historical,SYY,Sysco Corp,,,
11961,2015-06-30,historical,SYK,Stryker Corp,,,
11962,2015-06-30,historical,SWN,Southwestern Energy Co,,,
11963,2015-06-30,historical,SWKS,Skyworks Solutions Inc,,,
11964,2015-06-30,historical,SWK,Stanley Black & Decker Inc,,,
11965,2015-06-30,historical,STZ,Constellation Brands Inc,,,
11966,2015-06-30,historical,STX,Seagate Technology plc,,,
11967,2015-06-30,historical,STT,State Street Corp,,,
11968,2015-06-30,historical,STJ,St Jude Medical Inc,,,
11969,2015-06-30,historical,STI,Suntrust Banks Inc,,,
11970,2015-06-30,historical,SRE,Sempra Energy,,,
11971,2015-06-30,historical,SRCL,Stericycle Inc,,,
11972,2015-06-30,historical,SPLS,Staples Inc,,,
11973,2015-06-30,historical,SPGI,S&P Global Inc,,,
11974,2015-06-30,historical,SPG,Simon Property Group Inc,,,
11975,2015-06-30,historical,SO,Southern Co,,,
11976,2015-06-30,historical,SNI,Scripps Networks Interactive Inc,,,
11977,2015-06-30,historical,SNDK,Sandisk Corp,,,
11978,2015-06-30,historical,SNA,Snap-on Inc,,,
11979,2015-06-30,historical,SLG,Sl Green Realty Corp,,,
11980,2015-06-30,historical,SLB,Schlumberger Limited,,,
11981,2015-06-30,historical,SJM,J M SMUCKER Co,,,
11982,2015-06-30,historical,SIAL,Sigma Aldrich Corp,,,
11983,2015-06-30,historical,SHW,Sherwin Williams Co,,,
11984,2015-06-30,historical,SEE,Sealed Air Corp,,,
11985,2015-06-30,historical,SE1,Spectra Energy Corp,,,
11986,2015-06-30,historical,SCHW,Schwab Charles Corp,,,
11987,2015-06-30,historical,SCG,Scana Corp,,,
11988,2015-06-30,historical,SBUX,Starbucks Corp,,,
11989,2015-06-30,historical,RTX,Raytheon Technologies Corp,,,
11990,2015-06-30,historical,RTN,Raytheon Co,,,
11991,2015-06-30,historical,RSG,Republic Services Inc,,,
11992,2015-06-30,historical,RRC,Range Resources Corp,,,
11993,2015-06-30,historical,ROST,Ross Stores Inc,,,
11994,2015-06-30,historical,ROP,Roper Technologies Inc,,,
11995,2015-06-30,historical,ROK,Rockwell Automation Inc,,,
11996,2015-06-30,historical,RL,Ralph Lauren Corp,,,
11997,2015-06-30,historical,RIG,Transocean Ltd,,,
11998,2015-06-30,historical,RHT,Red Hat Inc,,,
11999,2015-06-30,historical,RHI,Robert Half International Inc,,,
12000,2015-06-30,historical,RF,Regions Financial Corp,,,
12001,2015-06-30,historical,REGN,Regeneron Pharmaceuticals Inc,,,
12002,2015-06-30,historical,RCL,Royal Caribbean Cruises Ltd,,,
12003,2015-06-30,historical,RAI,Reynolds American Inc,,,
12004,2015-06-30,historical,R,Ryder System Inc,,,
12005,2015-06-30,historical,QRVO,Qorvo Inc,,,
12006,2015-06-30,removed,QEP,Qep Resources Inc,BXLT,Baxalta Inc,
12007,2015-06-30,historical,QCOM,Qualcomm Inc,,,
12008,2015-06-30,historical,PXD,Pioneer Natural Resources Co,,,
12009,2015-06-30,historical,PX,Praxair Inc,,,
12010,2015-06-30,historical,PWR,Quanta Services Inc,,,
12011,2015-06-30,historical,PVH,Pvh Corp,,,
12012,2015-06-30,historical,PSX,Phillips 66,,,
12013,2015-06-30,historical,PSA,Public Storage,,,
12014,2015-06-30,historical,PRU,Prudential Financial Inc,,,
12015,2015-06-30,historical,PRGO,PERRIGO Co plc,,,
12016,2015-06-30,historical,PPL,PPL Corp,,,
12017,2015-06-30,historical,PPG,Ppg Industries Inc,,,
12018,2015-06-30,historical,POM,Pepco Holdings Inc,,,
12019,2015-06-30,historical,PNW,Pinnacle West Capital Corp,,,
12020,2015-06-30,historical,PNR,PENTAIR plc,,,
12021,2015-06-30,historical,PNC,Pnc Financial Services Group Inc,,,
12022,2015-06-30,historical,PM,Philip Morris International Inc,,,
12023,2015-06-30,historical,PLL1,Pall Corp,,,
12024,2015-06-30,historical,PLD,Prologis Inc,,,
12025,2015-06-30,historical,PKI,Perkinelmer Inc,,,
12026,2015-06-30,historical,PHM,Pultegroup Inc,,,
12027,2015-06-30,historical,PH,Parker Hannifin Corp,,,
12028,2015-06-30,historical,PGR,Progressive Corp,,,
12029,2015-06-30,historical,PG,PROCTER & GAMBLE Co,,,
12030,2015-06-30,historical,PFG,Principal Financial Group Inc,,,
12031,2015-06-30,historical,PFE,Pfizer Inc,,,
12032,2015-06-30,historical,PEP,Pepsico Inc,,,
12033,2015-06-30,historical,PEG,Public Service Enterprise Group Inc,,,
12034,2015-06-30,historical,PEAK,Healthpeak Properties Inc,,,
12035,2015-06-30,historical,PDCO,Patterson Companies Inc,,,
12036,2015-06-30,historical,PCP,Precision Castparts Corp,,,
12037,2015-06-30,historical,PCL,Plum Creek Timber Co Inc,,,
12038,2015-06-30,historical,PCG,PG&E Corp,,,
12039,2015-06-30,historical,PCAR,Paccar Inc,,,
12040,2015-06-30,historical,PBI,Pitney Bowes Inc,,,
12041,2015-06-30,historical,PBCT,People's United Financial Inc,,,
12042,2015-06-30,historical,PAYX,Paychex Inc,,,
12043,2015-06-30,historical,OXY,Occidental Petroleum Corp,,,
12044,2015-06-30,historical,ORLY,O Reilly Automotive Inc,,,
12045,2015-06-30,historical,ORCL,Oracle Corp,,,
12046,2015-06-30,historical,OMC,Omnicom Group Inc,,,
12047,2015-06-30,historical,OKE,Oneok Inc,,,
12048,2015-06-30,historical,OI,O-I Glass Inc,,,
12049,2015-06-30,historical,O,Realty Income Corp,,,
12050,2015-06-30,historical,NWSA,News Corp,,,
12051,2015-06-30,historical,NWL,Newell Brands Inc,,,
12052,2015-06-30,historical,NVDA,Nvidia Corp,,,
12053,2015-06-30,historical,NUE,Nucor Corp,,,
12054,2015-06-30,historical,NTRS,Northern Trust Corp,,,
12055,2015-06-30,historical,NTAP,NetApp Inc,,,
12056,2015-06-30,historical,NSC,Norfolk Southern Corp,,,
12057,2015-06-30,historical,NRG,Nrg Energy Inc,,,
12058,2015-06-30,historical,NOV,National Oilwell Varco Inc,,,
12059,2015-06-30,historical,NOC,Northrop Grumman Corp,,,
12060,2015-06-30,historical,NLSN,Nielsen Holdings plc,,,
12061,2015-06-30,historical,NLOK,NortonLifeLock Inc,,,
12062,2015-06-30,historical,NKE,NIKE Inc,,,
12063,2015-06-30,historical,NI,Nisource Inc,,,
12064,2015-06-30,historical,NFX,Newfield Exploration Co,,,
12065,2015-06-30,historical,NFLX,Netflix Inc,,,
12066,2015-06-30,historical,NEM,NEWMONT Corp,,,
12067,2015-06-30,historical,NEE,Nextera Energy Inc,,,
12068,2015-06-30,historical,NEBLQ,Noble Corp,,,
12069,2015-06-30,historical,NDAQ,Nasdaq Inc,,,
12070,2015-06-30,historical,NBL,Noble Energy Inc,,,
12071,2015-06-30,historical,NAVI,Navient Corp,,,
12072,2015-06-30,historical,MWV,MEADWESTVACO Corp,,,
12073,2015-06-30,historical,MUR,Murphy Oil Corp,,,
12074,2015-06-30,historical,MU,Micron Technology Inc,,,
12075,2015-06-30,historical,MTB,M&T Bank Corp,,,
12076,2015-06-30,historical,MSI,Motorola Solutions Inc,,,
12077,2015-06-30,historical,MSFT,Microsoft Corp,,,
12078,2015-06-30,historical,MS,Morgan Stanley,,,
12079,2015-06-30,historical,MRO,Marathon Oil Corp,,,
12080,2015-06-30,historical,MRK,Merck & Co Inc,,,
12081,2015-06-30,historical,MPC,Marathon Petroleum Corp,,,
12082,2015-06-30,historical,MOS,Mosaic Co,,,
12083,2015-06-30,historical,MON,Monsanto Co,,,
12084,2015-06-30,historical,MO,Altria Group Inc,,,
12085,2015-06-30,historical,MNST,Monster Beverage Corp,,,
12086,2015-06-30,historical,MNKKQ,Mallinckrodt plc,,,
12087,2015-06-30,historical,MMM,3M Co,,,
12088,2015-06-30,historical,MMC,Marsh & Mclennan Companies Inc,,,
12089,2015-06-30,historical,MLM,Martin Marietta Materials Inc,,,
12090,2015-06-30,historical,MKC,Mccormick & Co Inc,,,
12091,2015-06-30,historical,MJN,Mead Johnson Nutrition Co,,,
12092,2015-06-30,historical,MHK,Mohawk Industries Inc,,,
12093,2015-06-30,historical,MET,Metlife Inc,,,
12094,2015-06-30,historical,MDT,Medtronic plc,,,
12095,2015-06-30,historical,MDLZ,Mondelez International Inc,,,
12096,2015-06-30,historical,MCO,Moodys Corp,,,
12097,2015-06-30,historical,MCK,Mckesson Corp,,,
12098,2015-06-30,historical,MCHP,Microchip Technology Inc,,,
12099,2015-06-30,historical,MCD,Mcdonalds Corp,,,
12100,2015-06-30,historical,MAT,Mattel Inc,,,
12101,2015-06-30,historical,MAS,Masco Corp,,,
12102,2015-06-30,historical,MAR,Marriott International Inc,,,
12103,2015-06-30,historical,MAC,Macerich Co,,,
12104,2015-06-30,historical,MA,Mastercard Inc,,,
12105,2015-06-30,historical,M,Macy's Inc,,,
12106,2015-06-30,historical,LYB,LyondellBasell Industries NV,,,
12107,2015-06-30,historical,LVLT,Level 3 Communications Inc,,,
12108,2015-06-30,historical,LUV,Southwest Airlines Co,,,
12109,2015-06-30,historical,LUMN,Centurylink Inc,,,
12110,2015-06-30,historical,LRCX,Lam Research Corp,,,
12111,2015-06-30,historical,LOW,Lowes Companies Inc,,,
12112,2015-06-30,historical,LNC,Lincoln National Corp,,,
12113,2015-06-30,historical,LMT,Lockheed Martin Corp,,,
12114,2015-06-30,historical,LM,Legg Mason Inc,,,
12115,2015-06-30,historical,LLY,ELI LILLY & Co,,,
12116,2015-06-30,historical,LLTC,Linear Technology Corp,,,
12117,2015-06-30,historical,LLL,L3 Technologies Inc,,,
12118,2015-06-30,historical,LHX,L3Harris Technologies Inc,,,
12119,2015-06-30,historical,LH,Laboratory Corp Of America Holdings,,,
12120,2015-06-30,historical,LEN,Lennar Corp,,,
12121,2015-06-30,historical,LEG,Leggett & Platt Inc,,,
12122,2015-06-30,historical,LB,L Brands Inc,,,
12123,2015-06-30,historical,L,Loews Corp,,,
12124,2015-06-30,historical,KSU,Kansas City Southern,,,
12125,2015-06-30,historical,KSS,KOHLS Corp,,,
12126,2015-06-30,historical,KRFT,Kraft Foods Group Inc,,,
12127,2015-06-30,historical,KR,Kroger Co,,,
12128,2015-06-30,historical,KO,Coca Cola Co,,,
12129,2015-06-30,historical,KMX,Carmax Inc,,,
12130,2015-06-30,historical,KMI,Kinder Morgan Inc,,,
12131,2015-06-30,historical,KMB,Kimberly Clark Corp,,,
12132,2015-06-30,historical,KLAC,Kla Corp,,,
12133,2015-06-30,historical,KIM,Kimco Realty Corp,,,
12134,2015-06-30,historical,KEY,Keycorp,,,
12135,2015-06-30,historical,KDP,Keurig Dr Pepper Inc,,,
12136,2015-06-30,historical,K,Kellogg Co,,,
12137,2015-06-30,historical,JWN,Nordstrom Inc,,,
12138,2015-06-30,historical,JPM,Jpmorgan Chase & Co,,,
12139,2015-06-30,historical,JOY,Joy Global Inc,,,
12140,2015-06-30,historical,JNPR,Juniper Networks Inc,,,
12141,2015-06-30,historical,JNJ,Johnson & Johnson,,,
12142,2015-06-30,historical,JEF,Jefferies Financial Group Inc,,,
12143,2015-06-30,historical,JCI,Johnson Controls International plc,,,
12144,2015-06-30,historical,JBHT,Hunt J B Transport Services Inc,,,
12145,2015-06-30,added,JBHT,Hunt J B Transport Services Inc,TEG,Integrys Holding Inc,
12146,2015-06-30,historical,J,Jacobs Engineering Group Inc,,,
12147,2015-06-30,historical,IVZ,Invesco Ltd,,,
12148,2015-06-30,historical,ITW,Illinois Tool Works Inc,,,
12149,2015-06-30,historical,ISRG,Intuitive Surgical Inc,,,
12150,2015-06-30,historical,IRM,Iron Mountain Inc,,,
12151,2015-06-30,historical,IPG,Interpublic Group Of Companies Inc,,,
12152,2015-06-30,historical,IP,International Paper Co,,,
12153,2015-06-30,historical,INTU,Intuit Inc,,,
12154,2015-06-30,historical,INTC,Intel Corp,,,
12155,2015-06-30,historical,IFF,International Flavors & Fragrances Inc,,,
12156,2015-06-30,historical,ICE,Intercontinental Exchange Inc,,,
12157,2015-06-30,historical,IBM,International Business Machines Corp,,,
12158,2015-06-30,historical,HWM,Howmet Aerospace Inc,,,
12159,2015-06-30,historical,HUM,Humana Inc,,,
12160,2015-06-30,historical,HSY,Hershey Co,,,
12161,2015-06-30,historical,HST,Host Hotels & Resorts Inc,,,
12162,2015-06-30,historical,HSP,Hospira Inc,,,
12163,2015-06-30,historical,HSIC,Henry Schein Inc,,,
12164,2015-06-30,historical,HRL,Hormel Foods Corp,,,
12165,2015-06-30,historical,HRB,H&R Block Inc,,,
12166,2015-06-30,historical,HPQ,Hp Inc,,,
12167,2015-06-30,historical,HP,Helmerich & Payne Inc,,,
12168,2015-06-30,historical,HOT,Starwood Hotel & Resorts Worldwide Inc,,,
12169,2015-06-30,historical,HON,Honeywell International Inc,,,
12170,2015-06-30,historical,HOG,Harley-Davidson Inc,,,
12171,2015-06-30,historical,HIG,Hartford Financial Services Group Inc,,,
12172,2015-06-30,historical,HES,Hess Corp,,,
12173,2015-06-30,historical,HD,Home Depot Inc,,,
12174,2015-06-30,historical,HCBK,Hudson City Bancorp Inc,,,
12175,2015-06-30,historical,HCA,HCA Healthcare Inc,,,
12176,2015-06-30,historical,HBI,Hanesbrands Inc,,,
12177,2015-06-30,historical,HBAN,Huntington Bancshares Inc,,,
12178,2015-06-30,historical,HAS,Hasbro Inc,,,
12179,2015-06-30,historical,HAR,Harman International Industries Inc,,,
12180,2015-06-30,historical,HAL,Halliburton Co,,,
12181,2015-06-30,historical,GWW,Ww Grainger Inc,,,
12182,2015-06-30,historical,GT,Goodyear Tire & Rubber Co,,,
12183,2015-06-30,historical,GS,Goldman Sachs Group Inc,,,
12184,2015-06-30,historical,GRMN,Garmin Ltd,,,
12185,2015-06-30,historical,GPS,Gap Inc,,,
12186,2015-06-30,historical,GPC,Genuine Parts Co,,,
12187,2015-06-30,historical,GOOGL,Alphabet Inc,,,
12188,2015-06-30,historical,GOOG,Alphabet Inc,,,
12189,2015-06-30,historical,GNW,Genworth Financial Inc,,,
12190,2015-06-30,historical,GME,GameStop Corp,,,
12191,2015-06-30,historical,GMCR,Keurig Green Mountain Inc,,,
12192,2015-06-30,historical,GM,General Motors Co,,,
12193,2015-06-30,historical,GLW,Corning Inc,,,
12194,2015-06-30,historical,GL,Globe Life Inc,,,
12195,2015-06-30,historical,GIS,General Mills Inc,,,
12196,2015-06-30,historical,GILD,Gilead Sciences Inc,,,
12197,2015-06-30,historical,GGP,GGP Inc,,,
12198,2015-06-30,historical,GE,General Electric Co,,,
12199,2015-06-30,historical,GD,General Dynamics Corp,,,
12200,2015-06-30,historical,GAS,Agl Resources Inc,,,
12201,2015-06-30,historical,FTRCQ,Frontier Communications Corp,,,
12202,2015-06-30,historical,FTI1,Fmc Technologies Inc,,,
12203,2015-06-30,historical,FSLR,First Solar Inc,,,
12204,2015-06-30,historical,FOSL,Fossil Group Inc,,,
12205,2015-06-30,historical,FMC,Fmc Corp,,,
12206,2015-06-30,historical,FLS,Flowserve Corp,,,
12207,2015-06-30,historical,FLR,Fluor Corp,,,
12208,2015-06-30,historical,FLIR,Flir Systems Inc,,,
12209,2015-06-30,historical,FITB,Fifth Third Bancorp,,,
12210,2015-06-30,historical,FISV,Fiserv Inc,,,
12211,2015-06-30,historical,FIS,Fidelity National Information Services Inc,,,
12212,2015-06-30,historical,FFIV,F5 Networks Inc,,,
12213,2015-06-30,historical,FE,Firstenergy Corp,,,
12214,2015-06-30,historical,FDX,Fedex Corp,,,
12215,2015-06-30,historical,FDO,Family Dollar Stores Inc,,,
12216,2015-06-30,historical,FCX,Freeport-Mcmoran Inc,,,
12217,2015-06-30,historical,FB,Facebook Inc,,,
12218,2015-06-30,historical,FAST,Fastenal Co,,,
12219,2015-06-30,historical,F,Ford Motor Co,,,
12220,2015-06-30,historical,EXPE,Expedia Group Inc,,,
12221,2015-06-30,historical,EXPD,Expeditors International Of Washington Inc,,,
12222,2015-06-30,historical,EXC,Exelon Corp,,,
12223,2015-06-30,historical,EW,Edwards Lifesciences Corp,,,
12224,2015-06-30,historical,ETR,Entergy Corp,,,
12225,2015-06-30,historical,ETN,Eaton Corp plc,,,
12226,2015-06-30,historical,ETFC,E Trade Financial Corp,,,
12227,2015-06-30,historical,ESS,Essex Property Trust Inc,,,
12228,2015-06-30,historical,ESRX,Express Scripts Holding Co,,,
12229,2015-06-30,historical,ES,Eversource Energy,,,
12230,2015-06-30,historical,EQT,EQT Corp,,,
12231,2015-06-30,historical,EQR,Equity Residential,,,
12232,2015-06-30,historical,EQIX,Equinix Inc,,,
12233,2015-06-30,historical,EOG,Eog Resources Inc,,,
12234,2015-06-30,historical,ENDP,Endo International plc,,,
12235,2015-06-30,historical,EMR,Emerson Electric Co,,,
12236,2015-06-30,historical,EMN,Eastman Chemical Co,,,
12237,2015-06-30,historical,EMC,Emc Corp,,,
12238,2015-06-30,historical,EL,Estee Lauder Companies Inc,,,
12239,2015-06-30,historical,EIX,Edison International,,,
12240,2015-06-30,historical,EFX,Equifax Inc,,,
12241,2015-06-30,historical,ED,Consolidated Edison Inc,,,
12242,2015-06-30,historical,ECL,Ecolab Inc,,,
12243,2015-06-30,historical,EBAY,Ebay Inc,,,
12244,2015-06-30,historical,EA,Electronic Arts Inc,,,
12245,2015-06-30,historical,DVN,Devon Energy Corp,,,
12246,2015-06-30,historical,DVA,Davita Inc,,,
12247,2015-06-30,historical,DUK,Duke Energy CORP,,,
12248,2015-06-30,historical,DTV1,Directv,,,
12249,2015-06-30,historical,DTE,Dte Energy Co,,,
12250,2015-06-30,historical,DRI,Darden Restaurants Inc,,,
12251,2015-06-30,historical,DOV,DOVER Corp,,,
12252,2015-06-30,historical,DOFSQ,Diamond Offshore Drilling Inc,,,
12253,2015-06-30,historical,DNB3,Dun & Bradstreet Corp,,,
12254,2015-06-30,historical,DLTR,Dollar Tree Inc,,,
12255,2015-06-30,historical,DISCK,Discovery Inc,,,
12256,2015-06-30,historical,DISCA,Discovery Inc,,,
12257,2015-06-30,historical,DIS,Walt Disney Co,,,
12258,2015-06-30,historical,DHR,Danaher Corp,,,
12259,2015-06-30,historical,DHI,Horton D R Inc,,,
12260,2015-06-30,historical,DGX,Quest Diagnostics Inc,,,
12261,2015-06-30,historical,DG,Dollar General Corp,,,
12262,2015-06-30,historical,DFS,Discover Financial Services,,,
12263,2015-06-30,historical,DE,Deere & Co,,,
12264,2015-06-30,historical,DD1,Dupont E I De Nemours & Co,,,
12265,2015-06-30,historical,DD,DuPont de Nemours Inc,,,
12266,2015-06-30,historical,DAL,Delta Air Lines Inc,,,
12267,2015-06-30,historical,D,Dominion Energy Inc,,,
12268,2015-06-30,historical,CVX,Chevron Corp,,,
12269,2015-06-30,historical,CVS,CVS HEALTH Corp,,,
12270,2015-06-30,historical,CVC,Cablevision Systems Corp,,,
12271,2015-06-30,historical,CTXS,Citrix Systems Inc,,,
12272,2015-06-30,historical,CTSH,Cognizant Technology Solutions Corp,,,
12273,2015-06-30,historical,CTAS,Cintas Corp,,,
12274,2015-06-30,historical,CSX,Csx Corp,,,
12275,2015-06-30,historical,CSCO,Cisco Systems Inc,,,
12276,2015-06-30,historical,CSC,Computer Sciences Corp,,,
12277,2015-06-30,historical,CRM,Salesforcecom Inc,,,
12278,2015-06-30,historical,CPRI,Capri Holdings Ltd,,,
12279,2015-06-30,historical,CPB,Campbell Soup Co,,,
12280,2015-06-30,historical,COST,Costco Wholesale Corp,,,
12281,2015-06-30,historical,COP,Conocophillips,,,
12282,2015-06-30,historical,COL,Rockwell Collins Inc,,,
12283,2015-06-30,historical,COG,Cabot Oil & Gas Corp,,,
12284,2015-06-30,historical,COF,Capital One Financial Corp,,,
12285,2015-06-30,historical,CNX,CNX Resources Corp,,,
12286,2015-06-30,historical,CNP,Centerpoint Energy Inc,,,
12287,2015-06-30,historical,CMS,Cms Energy Corp,,,
12288,2015-06-30,historical,CMI,Cummins Inc,,,
12289,2015-06-30,historical,CMG,Chipotle Mexican Grill Inc,,,
12290,2015-06-30,historical,CME,Cme Group Inc,,,
12291,2015-06-30,historical,CMCSA,Comcast Corp,,,
12292,2015-06-30,historical,CMA,Comerica Inc,,,
12293,2015-06-30,historical,CLX,Clorox Co,,,
12294,2015-06-30,historical,CL,Colgate Palmolive Co,,,
12295,2015-06-30,historical,CINF,Cincinnati Financial Corp,,,
12296,2015-06-30,historical,CI,Cigna Corp,,,
12297,2015-06-30,historical,CHRW,C H Robinson Worldwide Inc,,,
12298,2015-06-30,historical,CHKAQ,Chesapeake Energy Corp,,,
12299,2015-06-30,historical,CF,CF Industries Holdings Inc,,,
12300,2015-06-30,historical,CERN,CERNER Corp,,,
12301,2015-06-30,historical,CELG,Celgene Corp,,,
12302,2015-06-30,historical,CCL,Carnival Corp,,,
12303,2015-06-30,historical,CCI,Crown Castle International Corp,,,
12304,2015-06-30,historical,CCE1,Coca-Cola Enterprises Inc,,,
12305,2015-06-30,historical,CBRE,Cbre Group Inc,,,
12306,2015-06-30,historical,CB1,Chubb Corp,,,
12307,2015-06-30,historical,CB,Chubb Ltd,,,
12308,2015-06-30,historical,CAT,Caterpillar Inc,,,
12309,2015-06-30,historical,CAM,Cameron International Corp,,,
12310,2015-06-30,historical,CAH,Cardinal Health Inc,,,
12311,2015-06-30,historical,CAG,Conagra Brands Inc,,,
12312,2015-06-30,historical,CA,Ca Inc,,,
12313,2015-06-30,historical,C,Citigroup Inc,,,
12314,2015-06-30,historical,BXP,Boston Properties Inc,,,
12315,2015-06-30,historical,BXLT,Baxalta Inc,,,
12316,2015-06-30,added,BXLT,Baxalta Inc,QEP,Qep Resources Inc,
12317,2015-06-30,historical,BWA,Borgwarner Inc,,,
12318,2015-06-30,historical,BSX,Boston Scientific Corp,,,
12319,2015-06-30,historical,BRK.B,Berkshire Hathaway Inc,,,
12320,2015-06-30,historical,BRCM,Broadcom Corp,,,
12321,2015-06-30,historical,BMY,Bristol Myers Squibb Co,,,
12322,2015-06-30,historical,BLL,BALL Corp,,,
12323,2015-06-30,historical,BLK,BlackRock Inc,,,
12324,2015-06-30,historical,BKNG,Booking Holdings Inc,,,
12325,2015-06-30,historical,BK,Bank of New York Mellon Corp,,,
12326,2015-06-30,historical,BIIB,Biogen Inc,,,
12327,2015-06-30,historical,BHI,Baker Hughes Inc,,,
12328,2015-06-30,historical,BF.B,Brown Forman Corp,,,
12329,2015-06-30,historical,BEN,Franklin Resources Inc,,,
